,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3,TWDN-WUR-124-A1,TWDN-WUR-124-A2
A1BG,0.702557520140568,0,0.82456704046123,0.545835141412239,0,0,0
A1CF,36.5329910473095,0,17.0410521695321,38.754295040269,35.2849186612055,137.917525319859,70.0377829064421
A2M,79.3889997758842,114.77185507184,34.0821043390642,64.4085466866442,97.3863755049272,97.9414310242475,21.7612614193056
A2ML1,0.702557520140568,0,0.274855680153743,0,0,0,0.870450456772225
A4GALT,24.5895132049199,3.586620470995,20.8890316916845,13.1000433938937,11.2911739715858,41.9748990103918,17.5429245903325
A4GNT,18.9690530437953,0,2.19884544122995,4.36668113129791,5.64558698579288,21.9868518625862,9.77582820682653
AAAS,17.5639380035142,14.34648188398,20.0644646512233,19.6500650908406,22.5823479431715,11.9928282886834,8.9053777500543
AACS,35.1278760070284,3.586620470995,47.2751769864438,70.9585683835911,59.2786633508252,1.99880471478056,12.5210950320312
AADAC,0,0,0,0,0,0,0
AADACL2,0,0,0.274855680153743,0,0,0,0.602619546996156
AADACL3,0,0,0.274855680153743,0,0,0,0.0669577274440173
AADAT,8.43069024168681,0,15.6667737687634,10.9167028282448,21.1709511967233,7.99521885912225,6.9636036541778
AAED1,11.2409203222491,14.34648188398,7.14624768399733,10.9167028282448,8.46838047868932,5.99641414434168,5.75836456018549
AAGAB,17.5639380035142,82.492270832885,63.216806435361,57.8585249896974,63.5128535901699,51.9689225842946,66.4890233519092
AAK1,221.305618844279,154.224680252785,324.879413941725,215.604880857835,251.228620867783,265.841027065815,348.046267254002
AAMDC,16.8613804833736,10.759861412985,10.9942272061497,24.5625813635508,7.0569837322411,19.9880471478056,24.1047818798462
AAMP,41.4508936882935,32.279584238955,15.1170624084559,33.2959436261466,18.3481577038269,21.9868518625862,13.7932918534676
AANAT,0,0,1.09942272061497,0.545835141412239,0,0,0.602619546996156
AAR2,9.13324776182738,3.586620470995,15.1170624084559,14.7375488181305,9.87977722513754,3.99760942956112,9.30712411471841
AARD,2.81023008056227,0,0,0,0,0,0.334788637220087
AARS,49.1790264098397,35.86620470995,43.7020531444452,82.4211063532481,47.9874893792395,33.9796801512695,21.4934305095296
AARS2,7.02557520140568,3.586620470995,2.19884544122995,1.09167028282448,0,5.99641414434168,3.14701318986881
AASDH,30.912530886185,25.106343296965,34.9066713795254,34.3876139089711,31.0507284218608,37.9772895808307,41.5137910152907
AASDHPPT,29.5074158459038,7.17324094199,14.0176396878409,21.2875705150773,9.87977722513754,61.9629461581974,43.3216496562792
AASS,22.4818406444982,75.319029890895,125.334190150107,90.0627983330195,91.7407885191343,35.9784848660501,36.8937078216535
AATF,107.491300581507,204.437366846715,111.316550462266,85.1502820603093,114.323136462306,107.93545459815,120.590867126675
AATK,0.702557520140568,3.586620470995,1.09942272061497,0.545835141412239,5.64558698579288,0,0.870450456772225
